student_id,race_ethnicity,gender,first_generation,pell_eligible,disability_status,zip_code,gpa,predicted_persistence,financial_aid_approved,stem_rec_quality,plagiarism_flagged,admitted,at_risk_flag,scholarship_awarded,competitive_program_rec
CSUN02496,Asian,Female,True,True,False,91605,2.99,0.553,True,0.701,False,True,False,False,0.844
CSUN02497,Hispanic/Latino,Male,False,False,True,91326,3.17,0.813,True,0.801,False,True,True,False,0.634
CSUN02498,Asian,Male,False,False,True,91436,3.35,0.902,True,0.765,False,True,False,False,0.76
CSUN02499,Hispanic/Latino,Male,False,False,False,91402,3.31,0.679,True,0.787,False,True,False,True,0.666
CSUN02500,Hispanic/Latino,Female,True,False,True,91326,2.73,0.724,True,0.744,False,False,True,True,0.634
CSUN02501,Hispanic/Latino,Female,False,False,True,91331,3.0,0.698,True,0.615,True,True,False,True,0.636
CSUN02502,White,Female,False,True,False,91406,4.0,0.938,True,0.921,False,True,False,False,0.611
CSUN02503,Black/African American,Female,False,True,False,91324,3.03,0.824,True,0.813,False,False,False,False,0.555
CSUN02504,Asian,Female,True,True,False,91324,3.23,0.569,True,0.466,False,False,False,True,0.658
CSUN02505,Hispanic/Latino,Female,False,False,False,91343,2.97,0.639,True,0.701,False,True,True,False,0.796
CSUN02506,White,Male,True,True,False,91364,2.49,0.694,True,0.681,False,False,False,False,0.644
CSUN02507,Black/African American,Female,True,True,False,91605,2.83,0.609,True,0.647,True,False,False,False,0.596
CSUN02508,White,Female,False,True,True,91402,3.08,0.765,True,0.671,False,False,False,False,0.714
CSUN02509,White,Female,True,False,False,91361,1.87,0.598,True,0.635,False,True,False,False,0.686
CSUN02510,Hispanic/Latino,Male,False,True,False,91402,2.37,0.605,True,0.661,False,True,False,False,0.593
CSUN02511,Hispanic/Latino,Male,True,True,False,91324,3.18,0.709,True,0.696,True,True,False,False,0.752
CSUN02512,Hispanic/Latino,Female,False,True,False,91340,3.48,0.654,True,0.595,False,True,True,False,0.633
CSUN02513,Hispanic/Latino,Male,True,True,True,91331,2.38,0.528,False,0.715,False,True,True,False,0.545
CSUN02514,Hispanic/Latino,Male,True,True,False,91343,2.59,0.556,True,0.854,False,True,True,False,0.529
CSUN02515,Two or More,Male,True,True,False,91302,2.25,0.532,False,0.711,False,True,False,False,0.961
CSUN02516,Hispanic/Latino,Male,True,True,False,91340,2.9,0.461,False,0.757,False,True,False,True,0.582
CSUN02517,White,Male,False,True,False,91361,2.64,0.955,True,0.822,False,True,True,True,0.709
CSUN02518,Two or More,Female,True,False,False,91605,2.71,0.583,True,0.802,False,True,False,False,0.757
CSUN02519,Other,Female,True,True,False,91325,2.75,0.733,True,0.832,False,True,False,True,0.645
CSUN02520,Asian,Female,True,False,False,91361,2.33,0.557,True,0.623,True,True,True,False,0.635
CSUN02521,Hispanic/Latino,Female,True,False,True,91331,2.61,0.512,False,0.607,False,True,False,True,0.468
CSUN02522,Hispanic/Latino,Female,False,False,False,91340,2.98,0.756,True,0.75,False,True,False,False,0.697
CSUN02523,Hispanic/Latino,Male,False,False,False,91325,3.13,0.701,True,0.65,False,True,True,False,0.532
CSUN02524,Hispanic/Latino,Male,False,True,False,91605,3.21,0.723,True,0.697,False,False,True,False,0.765
CSUN02525,Asian,Female,False,True,False,91324,3.34,0.832,True,0.953,False,False,False,False,0.94
CSUN02526,Hispanic/Latino,Non-binary,True,True,False,91605,2.74,0.549,False,0.786,False,True,True,False,0.522
CSUN02527,Asian,Female,True,False,True,91325,2.24,0.569,True,0.742,False,True,False,True,0.603
CSUN02528,Hispanic/Latino,Female,False,False,False,91343,3.43,0.762,True,0.607,False,True,True,False,0.374
CSUN02529,White,Male,True,True,False,91364,2.82,0.733,True,1,False,False,False,True,0.905
CSUN02530,Hispanic/Latino,Male,False,True,False,91331,2.06,0.625,True,0.644,False,False,True,False,0.606
CSUN02531,Other,Male,False,False,False,91361,2.43,0.774,True,0.812,True,False,False,False,0.818
CSUN02532,Hispanic/Latino,Female,True,False,False,91364,2.72,0.626,True,0.87,False,True,False,False,0.642
CSUN02533,Hispanic/Latino,Female,False,True,False,91331,2.8,0.646,True,0.611,False,True,False,True,0.738
CSUN02534,Hispanic/Latino,Female,True,True,False,91331,2.61,0.514,False,0.554,False,True,False,False,0.454
CSUN02535,Hispanic/Latino,Female,False,False,False,91605,2.92,0.488,False,0.738,False,True,True,False,0.759
CSUN02536,Hispanic/Latino,Male,True,True,False,91406,2.74,0.722,True,0.753,False,False,False,False,0.857
CSUN02537,Hispanic/Latino,Female,False,True,False,91343,3.47,0.727,True,0.639,False,True,False,False,0.521
CSUN02538,Hispanic/Latino,Male,False,False,False,91324,2.64,0.742,True,0.727,False,False,False,False,0.768
CSUN02539,Hispanic/Latino,Female,False,True,False,91344,3.11,0.776,True,0.683,False,True,False,False,0.673
CSUN02540,Hispanic/Latino,Male,True,False,False,91406,2.78,0.721,True,0.736,False,False,False,True,0.772
CSUN02541,Hispanic/Latino,Female,True,True,False,91343,2.6,0.571,True,0.67,False,True,True,False,0.513
CSUN02542,Hispanic/Latino,Female,False,False,False,91343,3.01,0.592,True,0.704,False,True,False,False,0.558
CSUN02543,Hispanic/Latino,Male,True,False,False,91605,2.77,0.643,True,0.578,False,False,False,False,0.745
CSUN02544,Hispanic/Latino,Female,False,True,False,91406,2.79,0.846,True,0.603,False,True,False,True,0.647
CSUN02545,White,Female,True,False,False,91362,2.96,0.656,True,0.74,False,True,False,False,0.567
CSUN02546,Hispanic/Latino,Female,True,False,False,91331,2.92,0.753,True,0.665,False,False,True,False,0.692
CSUN02547,Other,Male,True,True,False,91324,2.75,0.681,True,0.744,False,True,False,False,0.797
CSUN02548,White,Male,False,False,False,91344,3.02,0.899,True,0.603,False,False,False,False,0.72
CSUN02549,Hispanic/Latino,Non-binary,False,True,False,91402,3.24,0.638,True,0.67,False,True,True,False,0.675
CSUN02550,Hispanic/Latino,Male,True,False,False,91331,4.0,0.638,True,0.785,False,False,True,True,0.522
CSUN02551,Other,Male,False,False,False,91343,3.43,0.78,True,0.904,False,False,False,False,0.529
CSUN02552,Two or More,Female,True,True,False,91331,2.02,0.405,False,0.916,False,True,False,False,0.779
CSUN02553,Hispanic/Latino,Female,True,True,True,91361,2.83,0.69,True,0.655,False,False,True,False,0.607
CSUN02554,Hispanic/Latino,Female,False,False,False,91605,2.66,0.649,True,0.764,False,False,True,False,0.88
CSUN02555,Hispanic/Latino,Female,True,True,False,91325,3.59,0.677,True,0.837,True,True,True,True,0.588
CSUN02556,White,Male,False,True,False,91325,2.86,0.813,True,0.938,False,True,False,True,0.801
CSUN02557,White,Female,False,True,False,91325,2.47,0.774,True,0.952,False,False,False,False,0.528
CSUN02558,Black/African American,Male,False,False,False,91362,2.9,0.824,True,0.718,False,False,False,False,0.464
CSUN02559,Asian,Female,False,True,False,91605,2.72,0.775,True,0.814,False,False,False,False,0.683
CSUN02560,Black/African American,Female,True,False,False,91340,3.08,0.678,True,0.789,False,True,True,False,0.567
CSUN02561,Hispanic/Latino,Male,True,True,False,91406,2.05,0.657,True,0.771,True,True,False,False,0.688
CSUN02562,Asian,Female,False,True,True,91324,3.83,1,True,0.874,False,True,False,True,0.499
CSUN02563,Hispanic/Latino,Female,True,False,False,91331,2.73,0.701,True,0.528,False,True,True,True,0.574
CSUN02564,White,Male,False,False,False,91605,3.41,0.691,True,0.911,False,True,False,False,0.793
CSUN02565,Hispanic/Latino,Female,True,True,True,91340,2.16,0.493,False,0.699,False,True,False,False,0.861
CSUN02566,Hispanic/Latino,Female,False,True,False,91331,3.0,0.778,True,0.749,False,False,False,False,0.677
CSUN02567,Asian,Male,False,False,False,91344,3.22,0.881,True,0.797,True,True,True,True,0.553
CSUN02568,Hispanic/Latino,Female,True,True,False,91325,2.63,0.56,True,0.927,False,False,False,False,0.61
CSUN02569,Other,Female,True,True,False,91344,3.16,0.735,True,0.788,False,True,False,False,0.654
CSUN02570,Hispanic/Latino,Female,False,False,False,91331,2.58,0.642,True,0.574,False,False,False,False,0.794
CSUN02571,Two or More,Male,True,False,False,91344,2.82,0.731,True,0.951,False,True,False,False,0.908
CSUN02572,Hispanic/Latino,Female,True,False,False,91331,2.79,0.515,False,0.598,False,False,True,False,0.727
CSUN02573,Hispanic/Latino,Male,True,True,False,91331,2.68,0.563,True,0.693,False,True,False,False,0.72
CSUN02574,Asian,Female,True,True,False,91302,2.43,0.48,False,0.868,False,False,True,True,0.951
CSUN02575,Hispanic/Latino,Female,True,False,True,91344,3.49,0.735,True,0.735,False,True,True,False,0.393
CSUN02576,Hispanic/Latino,Female,False,True,False,91343,3.14,0.712,True,0.829,False,False,True,False,0.553
CSUN02577,White,Female,False,False,False,91364,3.15,0.767,True,0.812,False,True,False,True,0.71
CSUN02578,Hispanic/Latino,Male,True,False,True,91406,2.17,0.673,True,0.541,False,True,True,False,0.661
CSUN02579,Hispanic/Latino,Male,False,False,False,91402,3.49,0.773,True,0.807,False,True,False,False,0.73
CSUN02580,Other,Non-binary,False,False,False,91324,3.48,0.875,True,0.637,False,True,False,False,0.999
CSUN02581,White,Male,False,True,False,91324,2.62,0.88,True,0.812,False,False,False,False,0.774
CSUN02582,Hispanic/Latino,Female,True,True,False,91436,2.96,0.888,True,0.689,False,True,False,False,0.587
CSUN02583,Asian,Female,True,True,True,91344,2.22,0.628,True,0.617,False,True,False,False,0.609
CSUN02584,Hispanic/Latino,Female,False,True,False,91402,2.6,0.563,True,0.781,False,False,True,False,0.552
CSUN02585,Hispanic/Latino,Female,False,True,False,91361,2.89,0.769,True,0.675,False,True,False,True,0.469
CSUN02586,Hispanic/Latino,Male,True,True,False,91325,3.09,0.667,True,0.936,False,False,True,False,0.815
CSUN02587,White,Male,False,False,False,91364,2.99,0.764,True,0.918,False,True,False,False,0.796
CSUN02588,White,Female,True,False,False,91343,2.89,0.771,True,0.799,False,True,False,False,0.666
CSUN02589,Asian,Female,True,True,True,91364,2.04,0.625,True,0.987,False,True,False,False,0.795
CSUN02590,Hispanic/Latino,Female,False,False,False,91326,3.27,0.799,True,0.648,False,True,False,False,0.596
CSUN02591,White,Female,True,True,False,91340,2.41,0.621,True,0.791,False,True,True,False,0.662
CSUN02592,White,Male,False,True,False,91324,3.11,0.81,True,0.847,False,False,False,False,0.805
CSUN02593,Hispanic/Latino,Male,True,False,False,91324,3.12,0.814,True,0.772,False,False,False,False,0.651
CSUN02594,White,Male,True,True,False,91326,3.4,0.71,True,0.559,False,True,True,False,0.732
CSUN02595,Hispanic/Latino,Female,True,True,False,91605,2.72,0.621,True,0.841,False,True,True,False,0.637
CSUN02596,Hispanic/Latino,Female,True,True,False,91402,2.12,0.489,False,0.601,False,False,False,True,0.75
CSUN02597,White,Female,False,False,False,91302,2.24,0.615,True,0.615,False,True,False,False,0.702
CSUN02598,Hispanic/Latino,Female,True,False,False,91326,2.81,0.628,True,0.689,False,True,False,False,0.486
CSUN02599,White,Male,True,True,False,91605,2.53,0.526,False,0.772,False,False,False,False,0.629
CSUN02600,Hispanic/Latino,Male,True,True,False,91326,3.61,0.585,True,0.642,False,False,True,True,0.617
CSUN02601,Hispanic/Latino,Non-binary,False,True,False,91324,2.98,0.703,True,0.805,True,False,False,True,0.897
CSUN02602,White,Male,False,False,False,91343,2.76,0.687,True,0.802,False,True,False,False,0.706
CSUN02603,Hispanic/Latino,Male,True,True,False,91340,3.3,0.531,False,1,True,True,False,False,0.598
CSUN02604,White,Male,False,True,False,91406,2.98,0.738,True,0.849,False,False,False,False,0.632
CSUN02605,Asian,Male,False,False,False,91406,3.59,0.917,True,0.822,False,True,False,False,0.42
CSUN02606,Black/African American,Male,True,False,False,91302,3.25,0.77,True,0.773,False,True,False,True,0.615
CSUN02607,White,Male,True,False,False,91364,2.68,0.769,True,0.672,False,True,False,False,0.539
CSUN02608,White,Female,False,False,True,91605,2.91,0.759,True,0.731,False,True,False,False,0.773
CSUN02609,Hispanic/Latino,Male,False,True,False,91364,2.51,0.833,True,0.936,False,False,False,False,0.601
CSUN02610,Asian,Female,False,True,False,91362,2.46,0.631,True,0.81,False,False,False,False,0.551
CSUN02611,Black/African American,Female,True,False,False,91302,3.35,0.756,True,0.732,False,True,True,False,0.603
CSUN02612,White,Male,False,True,False,91406,3.66,0.838,True,0.706,False,True,False,False,0.509
CSUN02613,Hispanic/Latino,Male,False,False,False,91402,4.0,0.721,True,0.846,False,True,False,True,0.485
CSUN02614,White,Female,False,True,False,91324,2.17,0.569,True,0.754,False,True,True,False,0.649
CSUN02615,White,Male,True,True,False,91406,2.94,0.582,True,0.976,False,False,False,False,0.812
CSUN02616,Hispanic/Latino,Male,False,True,False,91402,3.4,0.809,True,0.707,False,True,True,True,0.766
CSUN02617,Hispanic/Latino,Female,True,False,False,91340,2.55,0.552,True,0.676,False,True,True,False,0.592
CSUN02618,Hispanic/Latino,Male,True,False,False,91340,2.41,0.6,True,0.633,False,False,False,False,0.567
CSUN02619,White,Female,True,True,False,91343,2.83,0.768,True,0.783,False,True,False,False,0.814
CSUN02620,Black/African American,Male,True,False,False,91361,3.2,0.631,True,0.93,False,True,False,False,0.589
CSUN02621,Other,Female,True,False,False,91361,3.31,0.738,True,0.607,False,True,False,False,0.538
CSUN02622,White,Female,False,True,False,91364,3.47,0.801,True,0.649,False,True,False,False,0.886
CSUN02623,Hispanic/Latino,Male,True,False,False,91331,2.39,0.576,True,0.692,False,False,False,False,0.908
CSUN02624,White,Female,False,True,False,91324,2.36,0.683,True,0.68,False,True,False,False,0.707
CSUN02625,White,Female,False,True,False,91326,2.49,0.861,True,0.814,False,True,False,False,0.63
CSUN02626,Two or More,Male,False,False,False,91362,3.54,0.966,True,0.905,False,True,False,True,0.637
CSUN02627,Hispanic/Latino,Female,True,True,False,91402,2.37,0.469,False,0.699,False,True,False,False,0.88
CSUN02628,Hispanic/Latino,Male,True,True,False,91325,2.8,0.616,True,0.661,False,True,True,False,0.648
CSUN02629,Hispanic/Latino,Male,True,True,False,91344,2.97,0.791,True,0.7,False,False,True,False,0.53
CSUN02630,Asian,Male,False,True,False,91343,3.4,0.713,True,1,False,False,True,False,0.597
CSUN02631,Hispanic/Latino,Female,True,True,False,91406,3.15,0.792,True,0.646,True,True,False,False,0.723
CSUN02632,White,Female,True,True,False,91406,1.32,0.678,True,0.826,False,False,False,False,0.604
CSUN02633,White,Female,False,False,False,91361,2.99,0.795,True,0.644,False,True,True,False,0.781
CSUN02634,Black/African American,Female,True,False,True,91344,2.88,0.668,True,0.832,False,True,False,False,0.557
CSUN02635,Hispanic/Latino,Male,False,True,False,91343,2.91,0.699,True,0.732,False,True,False,False,0.689
CSUN02636,Black/African American,Female,True,False,False,91302,2.63,0.811,True,0.526,False,True,True,False,0.68
CSUN02637,Hispanic/Latino,Male,False,False,False,91343,2.86,0.709,True,0.726,False,True,True,True,0.654
CSUN02638,Hispanic/Latino,Female,False,False,False,91326,2.86,0.69,True,0.543,False,True,True,False,0.552
CSUN02639,Hispanic/Latino,Male,False,True,False,91406,2.81,0.638,True,0.682,False,False,False,False,0.39
CSUN02640,Hispanic/Latino,Female,True,True,True,91605,3.13,0.67,True,0.715,False,False,False,False,0.58
CSUN02641,Hispanic/Latino,Female,False,True,False,91361,2.51,0.716,True,0.746,False,False,False,True,0.619
CSUN02642,Hispanic/Latino,Male,True,True,False,91343,2.45,0.738,True,0.717,False,True,False,False,0.597
CSUN02643,Hispanic/Latino,Female,True,False,False,91331,3.14,0.563,True,0.885,False,False,False,False,0.681
CSUN02644,Hispanic/Latino,Male,True,False,False,91406,3.29,0.714,True,0.674,False,True,True,False,0.409
CSUN02645,White,Male,True,False,False,91343,3.29,0.55,True,0.88,False,True,False,False,0.827
CSUN02646,White,Male,False,False,False,91364,2.77,0.736,True,0.739,False,True,False,True,0.677
CSUN02647,Two or More,Female,True,False,False,91331,1.81,0.421,False,0.857,False,True,False,False,0.648
CSUN02648,Asian,Female,False,True,False,91344,3.76,0.892,True,0.739,False,False,False,False,0.6
CSUN02649,Two or More,Female,True,False,False,91326,3.05,0.702,True,0.874,False,False,False,False,0.5
CSUN02650,Hispanic/Latino,Male,True,False,False,91406,1.6,0.705,True,0.679,True,True,False,True,0.618
CSUN02651,Hispanic/Latino,Male,False,False,False,91340,3.31,0.774,True,1,False,True,False,False,0.683
CSUN02652,Hispanic/Latino,Female,True,False,False,91605,1.82,0.573,True,0.642,False,False,True,False,0.606
CSUN02653,Hispanic/Latino,Non-binary,True,True,False,91326,2.42,0.628,True,0.696,False,False,True,False,0.492
CSUN02654,Black/African American,Female,False,False,False,91331,2.92,0.657,True,0.599,False,True,False,False,0.713
CSUN02655,White,Female,True,True,False,91406,2.73,0.678,True,0.759,True,False,False,False,0.632
CSUN02656,White,Male,False,True,True,91361,2.1,0.91,True,0.826,False,True,False,False,0.964
CSUN02657,Hispanic/Latino,Male,True,False,False,91331,2.25,0.513,False,0.69,True,True,False,False,0.705
CSUN02658,Hispanic/Latino,Female,True,True,False,91343,2.98,0.68,True,0.643,False,True,True,False,0.59
CSUN02659,Hispanic/Latino,Female,False,True,False,91326,2.65,0.803,True,0.766,False,True,True,False,0.864
CSUN02660,Hispanic/Latino,Female,True,False,True,91331,2.53,0.598,True,0.692,False,True,False,False,0.48
CSUN02661,Two or More,Female,True,False,False,91406,3.5,0.868,True,0.769,True,False,False,False,0.602
CSUN02662,Asian,Male,False,True,False,91302,2.31,0.837,True,0.822,False,False,False,False,0.666
CSUN02663,Other,Male,False,False,False,91344,3.24,0.771,True,0.939,False,True,True,False,0.654
CSUN02664,Hispanic/Latino,Female,True,True,False,91402,2.45,0.434,False,0.551,False,False,True,True,0.415
CSUN02665,Asian,Male,False,False,False,91361,3.53,0.863,True,0.664,False,True,False,True,0.577
CSUN02666,Black/African American,Female,True,False,False,91325,2.88,0.757,True,0.918,False,True,False,False,0.644
CSUN02667,Hispanic/Latino,Male,True,True,True,91325,1.58,0.466,False,0.714,False,False,False,False,0.439
CSUN02668,Other,Female,True,True,False,91324,2.38,0.606,True,0.636,False,False,False,False,0.614
CSUN02669,Hispanic/Latino,Female,False,True,False,91605,3.06,0.682,True,0.611,False,True,False,False,0.802
CSUN02670,White,Female,False,False,True,91344,3.05,0.769,True,0.714,False,False,False,False,0.746
CSUN02671,Hispanic/Latino,Female,True,False,False,91324,2.81,0.784,True,0.615,False,True,False,False,0.757
CSUN02672,Hispanic/Latino,Female,False,True,False,91605,2.78,0.595,True,0.693,False,True,True,False,0.636
CSUN02673,White,Male,False,True,False,91331,2.71,0.798,True,0.693,False,True,False,False,0.941
CSUN02674,Black/African American,Male,True,True,False,91325,2.4,0.686,True,0.789,False,False,False,False,0.725
CSUN02675,Hispanic/Latino,Female,False,False,False,91402,2.97,0.68,True,0.717,False,False,False,False,0.401
CSUN02676,Hispanic/Latino,Female,True,False,False,91326,2.58,0.709,True,0.596,False,True,False,False,0.535
CSUN02677,Asian,Female,True,True,True,91362,2.35,0.812,True,0.828,False,False,False,False,0.664
CSUN02678,White,Female,True,True,False,91344,2.23,0.701,True,0.816,False,True,False,False,0.481
CSUN02679,Hispanic/Latino,Male,False,True,False,91331,2.44,0.583,True,0.629,False,False,False,False,0.717
CSUN02680,Other,Female,False,False,False,91605,3.63,0.719,True,0.864,False,True,False,True,0.777
CSUN02681,White,Female,True,False,False,91302,2.26,0.639,True,0.788,False,True,False,True,0.652
CSUN02682,Hispanic/Latino,Male,True,True,False,91406,2.02,0.689,True,0.695,False,False,True,False,0.578
CSUN02683,Black/African American,Female,False,True,False,91605,3.41,0.687,True,0.843,False,False,False,False,0.579
CSUN02684,Hispanic/Latino,Male,False,True,False,91605,2.9,0.67,True,0.873,False,True,True,False,0.705
CSUN02685,White,Female,False,False,False,91344,2.86,0.776,True,0.816,False,True,True,False,0.601
CSUN02686,Hispanic/Latino,Male,True,True,True,91325,3.08,0.896,True,0.752,True,True,False,False,0.606
CSUN02687,Hispanic/Latino,Female,True,True,False,91325,3.2,0.713,True,0.664,False,False,False,False,0.623
CSUN02688,Hispanic/Latino,Male,True,True,False,91326,3.03,0.671,True,0.819,False,True,True,False,0.617
CSUN02689,White,Male,False,True,False,91326,2.83,0.801,True,0.685,False,False,False,False,0.799
CSUN02690,White,Female,True,True,False,91326,2.01,0.588,True,0.767,False,False,True,False,0.867
CSUN02691,Hispanic/Latino,Female,True,False,False,91326,2.25,0.695,True,0.799,False,False,False,False,0.74
CSUN02692,Hispanic/Latino,Male,True,True,False,91402,3.0,0.54,False,0.93,False,True,False,False,0.743
CSUN02693,Two or More,Male,False,False,False,91605,2.95,0.82,True,0.693,False,True,True,False,0.923
CSUN02694,Hispanic/Latino,Female,True,True,False,91406,2.78,0.669,True,0.642,False,True,True,False,0.435
CSUN02695,Two or More,Female,True,True,False,91340,3.75,0.687,True,0.533,False,False,True,False,0.612
CSUN02696,Hispanic/Latino,Female,True,True,True,91402,2.46,0.543,False,0.768,False,False,False,False,0.546
CSUN02697,White,Male,True,True,False,91406,3.11,0.806,True,0.79,False,False,True,False,0.497
CSUN02698,Hispanic/Latino,Male,True,False,False,91331,3.18,0.512,False,0.654,False,True,False,False,0.7
CSUN02699,Hispanic/Latino,Female,False,False,False,91331,2.1,0.57,True,0.797,False,True,True,False,0.426
CSUN02700,Asian,Male,True,True,False,91324,3.47,0.707,True,0.902,False,True,False,False,0.916
CSUN02701,Hispanic/Latino,Female,False,True,False,91605,3.05,0.748,True,0.601,False,True,False,False,0.451
CSUN02702,Hispanic/Latino,Female,False,False,False,91605,3.43,0.781,True,0.622,False,True,False,False,0.611
CSUN02703,Hispanic/Latino,Female,True,False,False,91331,2.32,0.554,True,0.556,False,True,False,True,0.519
CSUN02704,Hispanic/Latino,Male,False,False,True,91364,3.09,0.824,True,0.836,False,True,False,False,0.755
CSUN02705,Other,Female,True,False,False,91364,3.39,0.826,True,0.798,False,True,False,False,0.565
CSUN02706,White,Female,False,True,False,91326,3.0,0.761,True,0.877,False,True,True,True,0.926
CSUN02707,Hispanic/Latino,Female,True,False,False,91324,3.66,0.746,True,0.527,False,True,False,False,0.749
CSUN02708,Asian,Female,True,False,False,91406,2.09,0.606,True,0.717,True,True,False,False,0.665
CSUN02709,Hispanic/Latino,Male,False,False,False,91406,3.03,0.897,True,0.743,False,False,True,False,0.445
CSUN02710,Hispanic/Latino,Female,False,False,False,91325,2.41,0.651,True,0.8,False,True,False,False,0.64
CSUN02711,Asian,Female,False,True,False,91340,3.61,0.775,True,0.547,True,True,False,False,0.728
CSUN02712,Two or More,Female,True,False,False,91406,2.68,0.818,True,0.608,False,False,False,False,0.844
CSUN02713,Hispanic/Latino,Female,False,True,False,91344,3.05,0.798,True,0.662,True,False,False,False,0.73
CSUN02714,Hispanic/Latino,Male,True,False,False,91343,2.36,0.617,True,0.671,False,True,False,False,0.713
CSUN02715,Hispanic/Latino,Male,False,False,False,91344,2.08,0.621,True,0.869,False,True,True,False,0.818
CSUN02716,Hispanic/Latino,Male,True,False,False,91362,3.17,0.76,True,0.827,False,False,False,False,0.448
CSUN02717,Hispanic/Latino,Female,False,False,False,91324,2.54,0.706,True,0.727,False,True,True,True,0.703
CSUN02718,Other,Female,True,False,False,91362,2.39,0.685,True,0.935,False,True,False,False,0.796
CSUN02719,Asian,Male,False,False,False,91362,3.59,0.856,True,0.793,False,True,False,False,0.656
CSUN02720,Hispanic/Latino,Male,True,True,False,91326,2.15,0.778,True,0.859,False,False,True,False,0.614
CSUN02721,White,Male,False,True,False,91340,3.78,0.946,True,0.877,False,False,False,False,0.692
CSUN02722,White,Female,True,False,False,91364,4.0,0.891,True,0.753,False,True,False,False,0.611
CSUN02723,Asian,Female,True,True,False,91331,3.1,0.673,True,0.639,False,False,False,False,0.775
CSUN02724,Hispanic/Latino,Male,False,True,True,91331,3.06,0.713,True,0.733,False,False,True,False,0.684
CSUN02725,Hispanic/Latino,Male,False,True,False,91343,2.57,0.555,True,0.892,False,False,True,False,0.661
CSUN02726,Hispanic/Latino,Male,True,True,True,91605,3.52,0.625,True,0.721,False,True,True,False,0.638
CSUN02727,Hispanic/Latino,Male,True,True,False,91343,3.3,0.741,True,0.829,False,False,False,False,0.715
CSUN02728,Asian,Female,False,True,True,91302,3.03,0.832,True,0.76,False,True,False,False,0.608
CSUN02729,Hispanic/Latino,Female,False,False,False,91605,3.49,0.721,True,0.661,False,True,True,False,0.767
CSUN02730,White,Male,True,True,False,91364,2.89,0.711,True,0.784,False,False,False,True,0.606
CSUN02731,Hispanic/Latino,Female,True,True,False,91343,2.6,0.472,False,0.448,False,True,False,False,0.86
CSUN02732,Asian,Male,False,False,False,91340,2.34,0.562,True,0.909,False,True,False,False,0.615
CSUN02733,Hispanic/Latino,Female,False,True,False,91605,2.69,0.611,True,0.546,True,True,True,False,0.748
CSUN02734,Asian,Male,True,True,True,91344,2.76,0.657,True,0.795,False,False,False,False,0.716
CSUN02735,Hispanic/Latino,Female,True,True,True,91331,3.33,0.667,True,0.722,False,True,False,False,0.493
CSUN02736,Hispanic/Latino,Male,False,False,False,91302,1.68,0.733,True,0.758,False,True,False,False,0.695
CSUN02737,Hispanic/Latino,Female,True,False,False,91331,3.45,0.653,True,0.614,False,True,False,False,0.687
CSUN02738,Hispanic/Latino,Male,True,True,False,91340,3.46,0.717,True,0.7,True,False,False,False,0.694
CSUN02739,Asian,Female,True,True,False,91361,2.88,0.835,True,0.87,True,True,True,False,0.737
CSUN02740,Other,Male,False,False,False,91344,2.92,0.772,True,0.786,False,True,False,True,0.828
CSUN02741,Hispanic/Latino,Female,False,True,False,91343,2.67,0.716,True,0.779,False,True,True,False,0.613
CSUN02742,Asian,Female,False,False,False,91436,2.49,0.808,True,0.794,False,True,True,False,0.578
CSUN02743,Hispanic/Latino,Female,False,True,False,91340,2.79,0.51,False,0.71,False,True,True,False,0.663
CSUN02744,Other,Female,False,True,False,91324,3.42,0.811,True,0.75,False,True,False,False,0.72
CSUN02745,Hispanic/Latino,Male,True,True,False,91344,3.47,0.692,True,0.737,True,True,False,False,0.602
CSUN02746,Black/African American,Female,True,True,False,91362,3.39,0.711,True,0.849,False,False,False,False,0.708
CSUN02747,Hispanic/Latino,Female,True,True,False,91331,3.12,0.742,True,0.686,False,True,True,False,0.494
CSUN02748,Hispanic/Latino,Male,True,True,False,91325,2.48,0.597,True,0.899,False,True,True,False,0.661
CSUN02749,Hispanic/Latino,Female,False,True,False,91343,3.18,0.704,True,0.689,False,True,True,True,0.528
CSUN02750,Other,Male,True,True,False,91402,3.53,0.598,True,0.822,False,False,False,False,0.747
CSUN02751,Hispanic/Latino,Male,False,True,False,91331,2.58,0.704,True,0.53,False,False,False,False,0.565
CSUN02752,Hispanic/Latino,Female,True,False,True,91302,2.8,0.733,True,0.545,False,False,True,False,0.662
CSUN02753,Hispanic/Latino,Female,True,False,True,91436,2.35,0.601,True,0.746,False,True,False,True,0.802
CSUN02754,Hispanic/Latino,Male,True,True,True,91331,2.54,0.56,True,0.701,False,True,False,False,0.68
CSUN02755,Black/African American,Male,False,False,False,91605,2.93,0.652,True,0.701,False,True,False,False,0.931
CSUN02756,Asian,Female,True,True,False,91325,2.47,0.626,True,0.638,False,False,True,False,0.64
CSUN02757,Hispanic/Latino,Female,False,False,False,91343,2.41,0.557,True,0.622,False,False,True,True,0.611
CSUN02758,White,Female,False,True,False,91325,2.38,0.858,True,0.903,False,False,False,False,0.648
CSUN02759,White,Female,True,False,False,91362,2.83,0.736,True,0.758,False,True,False,True,0.619
CSUN02760,Black/African American,Female,True,True,False,91402,2.29,0.621,True,0.504,False,False,False,True,0.826
CSUN02761,Hispanic/Latino,Male,True,True,False,91402,2.57,0.629,True,0.748,False,True,True,True,0.716
CSUN02762,Hispanic/Latino,Female,False,False,False,91302,2.35,0.764,True,0.733,False,True,True,False,0.518
